CI,source_file,status,rows_total,rows_complete,rows_inside_domain,inside_ratio_complete,inside_ratio_raw,environment_observed_grids,environment_grid_coverage,observed_building_grids,observed_building_fraction,environment_label_conflict_grids,environment_label_conflict_fraction,building_fraction,measured_outdoor_rows,candidate_target_grids,candidate_target_grid_coverage,excluded_target_on_building_grids,excluded_target_on_building_fraction,measured_outdoor_grids,measured_grid_coverage,multi_measurement_target_grids,multi_measurement_target_fraction,target_on_building_grids,target_on_building_fraction,rsp_dbm,gain_db_min,gain_db_max,gain_below_source_range_grids,gain_above_source_range_grids,gain_outside_source_range_fraction
2195901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1341,1341,1341,1.0,1.0,1044,0.32625,466,0.446360153256705,61,0.05842911877394636,0.3909375071525574,813,639,0.1996875,61,0.09546165884194054,578,0.180625,141,0.24394463667820068,0,0.0,9.2,-125.2,-86.2,0,0,0.0
1276201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2192,2192,2192,1.0,1.0,1391,0.4346875,339,0.2437095614665708,191,0.13731128684399713,0.3943749964237213,1793,1243,0.3884375,191,0.15366049879324215,1052,0.32875,419,0.3982889733840304,0,0.0,14.2,-125.2,-77.53,0,0,0.0
2152701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1313,1313,1313,1.0,1.0,832,0.26,536,0.6442307692307693,162,0.19471153846153846,0.5618749856948853,569,458,0.143125,162,0.3537117903930131,296,0.0925,81,0.27364864864864863,0,0.0,13.2,-135.2,-73.2,0,0,0.0
1269201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,380,380,380,1.0,1.0,333,0.1040625,132,0.3963963963963964,12,0.036036036036036036,0.7837499976158142,239,213,0.0665625,12,0.056338028169014086,201,0.0628125,26,0.12935323383084577,0,0.0,16.2,-155.53,-102.53,4,0,0.01990049751243781
1377401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,373,373,372,0.9973190348525469,0.9973190348525469,284,0.08875,183,0.6443661971830986,26,0.09154929577464789,0.893750011920929,148,127,0.0396875,26,0.2047244094488189,101,0.0315625,16,0.15841584158415842,0,0.0,9.2,-119.2,-85.87,0,0,0.0
1657401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,763,763,763,1.0,1.0,637,0.1990625,239,0.3751962323390895,34,0.05337519623233909,0.34687501192092896,501,432,0.135,34,0.0787037037037037,398,0.124375,56,0.1407035175879397,0,0.0,9.2,-133.2,-66.2,0,0,0.0
2244501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1117,1117,1117,1.0,1.0,868,0.27125,510,0.5875576036866359,80,0.09216589861751152,0.3903124928474426,544,438,0.136875,80,0.182648401826484,358,0.111875,102,0.2849162011173184,0,0.0,15.2,-131.87,-81.08000000000001,0,0,0.0
2643101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,713,713,713,1.0,1.0,470,0.146875,264,0.5617021276595745,90,0.19148936170212766,0.4712499976158142,384,296,0.0925,90,0.30405405405405406,206,0.064375,56,0.27184466019417475,0,0.0,12.2,-121.4,-78.7,0,0,0.0
1898201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1525,1525,1525,1.0,1.0,1036,0.32375,497,0.4797297297297297,132,0.1274131274131274,0.36906251311302185,930,671,0.2096875,132,0.19672131147540983,539,0.1684375,187,0.3469387755102041,0,0.0,9.2,-117.03,-71.2,0,0,0.0
1720601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1308,1308,1308,1.0,1.0,968,0.3025,79,0.08161157024793389,49,0.0506198347107438,0.07093749940395355,1217,938,0.293125,49,0.05223880597014925,889,0.2778125,233,0.26209223847019125,0,0.0,9.2,-114.7,-64.53,0,0,0.0
1601201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1930,1930,1930,1.0,1.0,1160,0.3625,622,0.5362068965517242,282,0.24310344827586206,0.3981249928474426,1151,820,0.25625,282,0.3439024390243902,538,0.168125,214,0.39776951672862454,0,0.0,12.2,-135.2,-79.61,0,0,0.0
1528301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,747,747,747,1.0,1.0,622,0.194375,80,0.12861736334405144,2,0.003215434083601286,0.3421874940395355,662,544,0.17,2,0.003676470588235294,542,0.169375,107,0.1974169741697417,0,0.0,13.2,-128.7,-87.7,0,0,0.0
2059901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1401,1401,1401,1.0,1.0,1092,0.34125,495,0.4532967032967033,75,0.06868131868131869,0.3440625071525574,803,672,0.21,75,0.11160714285714286,597,0.1865625,111,0.18592964824120603,0,0.0,11.2,-137.7,-81.2,0,0,0.0
2651801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,881,881,881,1.0,1.0,732,0.22875,106,0.1448087431693989,13,0.017759562841530054,0.14562499523162842,759,639,0.1996875,13,0.02034428794992175,626,0.195625,102,0.16293929712460065,0,0.0,12.2,-134.2,-70.2,0,0,0.0
1079601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1081,1081,1081,1.0,1.0,876,0.27375,9,0.010273972602739725,2,0.00228310502283105,0.024062499403953552,1072,869,0.2715625,2,0.0023014959723820483,867,0.2709375,183,0.21107266435986158,0,0.0,16.2,-118.7,-75.7,0,0,0.0
3032301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,696,696,696,1.0,1.0,678,0.211875,5,0.007374631268436578,0,0.0,0.004062499850988388,690,673,0.2103125,0,0.0,673,0.2103125,17,0.02526002971768202,0,0.0,12.2,-143.2,-97.7,0,0,0.0
1420401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,650,650,650,1.0,1.0,559,0.1746875,74,0.13237924865831843,1,0.0017889087656529517,0.14749999344348907,571,486,0.151875,1,0.00205761316872428,485,0.1515625,76,0.15670103092783505,0,0.0,16.2,-117.2,-81.87,0,0,0.0
3296101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1044,1044,1044,1.0,1.0,769,0.2403125,38,0.0494148244473342,4,0.005201560468140442,0.15968750417232513,1005,735,0.2296875,4,0.005442176870748299,731,0.2284375,218,0.2982216142270862,0,0.0,12.2,-121.2,-80.7,0,0,0.0
351201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1010,1010,1010,1.0,1.0,783,0.2446875,308,0.3933588761174968,72,0.09195402298850575,0.20531250536441803,655,547,0.1709375,72,0.1316270566727605,475,0.1484375,88,0.18526315789473685,0,0.0,9.2,-128.87,-72.28,0,0,0.0
2720301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,943,943,943,1.0,1.0,840,0.2625,254,0.30238095238095236,20,0.023809523809523808,0.3084374964237213,672,606,0.189375,20,0.033003300330033,586,0.183125,59,0.10068259385665529,0,0.0,9.2,-125.87,-68.7,0,0,0.0
397901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1427,1427,1427,1.0,1.0,1153,0.3603125,588,0.5099739809193409,85,0.07372072853425846,0.5143749713897705,764,650,0.203125,85,0.13076923076923078,565,0.1765625,90,0.1592920353982301,0,0.0,16.2,-131.7,-78.2,0,0,0.0
2695701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1244,1244,1244,1.0,1.0,1043,0.3259375,116,0.1112176414189837,64,0.061361457334611694,0.10406249761581421,1123,991,0.3096875,64,0.06458123107971746,927,0.2896875,124,0.133764832793959,0,0.0,9.2,-121.7,-77.53,0,0,0.0
2447401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,62,62,62,1.0,1.0,61,0.0190625,4,0.06557377049180328,0,0.0,0.14687499403953552,58,57,0.0178125,0,0.0,57,0.0178125,1,0.017543859649122806,0,0.0,14.2,-122.7,-89.2,0,0,0.0
2666501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,905,905,905,1.0,1.0,765,0.2390625,23,0.030065359477124184,4,0.00522875816993464,0.059062499552965164,881,746,0.233125,4,0.005361930294906166,742,0.231875,120,0.16172506738544473,0,0.0,14.2,-138.2,-80.49000000000001,0,0,0.0
1681801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,880,880,880,1.0,1.0,615,0.1921875,324,0.526829268292683,96,0.15609756097560976,0.4596875011920929,493,387,0.1209375,96,0.24806201550387597,291,0.0909375,73,0.2508591065292096,0,0.0,14.2,-133.7,-75.2,0,0,0.0
3254501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,406,406,406,1.0,1.0,364,0.11375,6,0.016483516483516484,0,0.0,0.014375000260770321,400,358,0.111875,0,0.0,358,0.111875,42,0.11731843575418995,0,0.0,9.2,-112.93,-68.7,0,0,0.0
498101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2590,2590,2590,1.0,1.0,1706,0.533125,190,0.11137162954279015,17,0.00996483001172333,0.08187499642372131,2375,1533,0.4790625,17,0.011089367253750815,1516,0.47375,662,0.4366754617414248,0,0.0,9.2,-134.2,-71.87,0,0,0.0
163901,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1677,1677,1677,1.0,1.0,1179,0.3684375,526,0.44614079728583544,152,0.1289228159457167,0.38843750953674316,1063,805,0.2515625,152,0.18881987577639753,653,0.2040625,221,0.33843797856049007,0,0.0,12.2,-136.7,-81.7,0,0,0.0
1216701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1179,1179,1179,1.0,1.0,863,0.2696875,380,0.440324449594438,101,0.11703360370799537,0.30031248927116394,710,584,0.1825,101,0.17294520547945205,483,0.1509375,99,0.20496894409937888,0,0.0,9.2,-120.2,-75.7,0,0,0.0
1017801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1972,1972,1971,0.9994929006085193,0.9994929006085193,1229,0.3840625,759,0.6175752644426363,244,0.19853539462978032,0.5637500286102295,979,714,0.223125,244,0.34173669467787116,470,0.146875,154,0.3276595744680851,0,0.0,16.2,-133.7,-87.7,0,0,0.0
2597701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1422,1422,1418,0.9971870604781997,0.9971870604781997,957,0.2990625,304,0.3176593521421108,115,0.12016718913270637,0.2603124976158142,1066,768,0.24,115,0.14973958333333334,653,0.2040625,190,0.29096477794793263,0,0.0,9.2,-113.7,-77.2,0,0,0.0
282601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2303,2303,2303,1.0,1.0,1638,0.511875,621,0.3791208791208791,161,0.09829059829059829,0.3959375023841858,1512,1178,0.368125,161,0.1366723259762309,1017,0.3178125,266,0.2615535889872173,0,0.0,12.2,-119.60000000000001,-73.2,0,0,0.0
2075101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2531,2531,2531,1.0,1.0,1734,0.541875,1076,0.6205305651672434,267,0.15397923875432526,0.5487499833106995,1157,925,0.2890625,267,0.28864864864864864,658,0.205625,168,0.2553191489361702,0,0.0,11.2,-121.7,-85.09,0,0,0.0
505401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2699,2699,2699,1.0,1.0,1945,0.6078125,801,0.41182519280205654,219,0.11259640102827763,0.4490624964237213,1787,1363,0.4259375,219,0.16067498165810712,1144,0.3575,315,0.27534965034965037,0,0.0,13.2,-139.53,-78.03,0,0,0.0
560501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,599,599,599,1.0,1.0,458,0.143125,174,0.3799126637554585,41,0.08951965065502183,0.3046875,415,325,0.1015625,41,0.12615384615384614,284,0.08875,90,0.31690140845070425,0,0.0,13.2,-125.2,-72.2,0,0,0.0
1852601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2887,2887,2887,1.0,1.0,1852,0.57875,855,0.46166306695464365,347,0.18736501079913606,0.3721874952316284,1770,1344,0.42,347,0.25818452380952384,997,0.3115625,300,0.30090270812437314,0,0.0,10.2,-131.53,-69.2,0,0,0.0
2193501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1975,1975,1975,1.0,1.0,1308,0.40875,443,0.33868501529051986,171,0.13073394495412843,0.37031251192092896,1462,1036,0.32375,171,0.16505791505791506,865,0.2703125,305,0.35260115606936415,0,0.0,11.2,-131.87,-68.285,0,0,0.0
254601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2131,2131,2131,1.0,1.0,1675,0.5234375,198,0.1182089552238806,50,0.029850746268656716,0.14374999701976776,1913,1527,0.4771875,50,0.03274394237066143,1477,0.4615625,324,0.21936357481381177,0,0.0,12.2,-128.7,-85.99000000000001,0,0,0.0
3286001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,15,15,15,1.0,1.0,15,0.0046875,5,0.3333333333333333,0,0.0,0.37562501430511475,10,10,0.003125,0,0.0,10,0.003125,0,0.0,0,0.0,9.2,-127.2,-84.2,0,0,0.0
2536301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1468,1468,1468,1.0,1.0,1007,0.3146875,368,0.365441906653426,74,0.07348560079443893,0.3856250047683716,1033,713,0.2228125,74,0.10378681626928471,639,0.1996875,239,0.37402190923317685,0,0.0,12.2,-117.7,-75.7,0,0,0.0
2242301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1393,1393,1393,1.0,1.0,1102,0.344375,440,0.3992740471869328,73,0.0662431941923775,0.4124999940395355,882,735,0.2296875,73,0.09931972789115646,662,0.206875,124,0.18731117824773413,0,0.0,9.2,-131.87,-62.2,0,0,0.0
140501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2114,2114,2114,1.0,1.0,1347,0.4209375,729,0.5412026726057907,309,0.22939866369710468,0.33000001311302185,1191,927,0.2896875,309,0.3333333333333333,618,0.193125,170,0.2750809061488673,0,0.0,16.2,-127.2,-83.2,0,0,0.0
2936801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,968,968,968,1.0,1.0,805,0.2515625,34,0.0422360248447205,1,0.0012422360248447205,0.09156250208616257,932,772,0.24125,1,0.0012953367875647669,771,0.2409375,149,0.1932555123216602,0,0.0,9.2,-125.2,-86.0,0,0,0.0
311601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1724,1724,1724,1.0,1.0,1385,0.4328125,234,0.16895306859205775,40,0.02888086642599278,0.13562500476837158,1451,1191,0.3721875,40,0.033585222502099076,1151,0.3596875,226,0.19635099913119028,0,0.0,16.2,-129.2,-72.2,0,0,0.0
2189401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,178,178,178,1.0,1.0,161,0.0503125,122,0.7577639751552795,0,0.0,0.45375001430511475,47,39,0.0121875,0,0.0,39,0.0121875,5,0.1282051282051282,0,0.0,14.2,-110.7,-83.2,0,0,0.0
2641401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1186,1186,1175,0.9907251264755481,0.9907251264755481,1009,0.3153125,471,0.466798810703667,48,0.04757185332011893,0.5475000143051147,647,586,0.183125,48,0.08191126279863481,538,0.168125,54,0.10037174721189591,0,0.0,14.2,-129.2,-83.0,0,0,0.0
1257301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1181,1181,1181,1.0,1.0,869,0.2715625,344,0.3958573072497123,85,0.09781357882623705,0.4753125011920929,781,610,0.190625,85,0.13934426229508196,525,0.1640625,130,0.24761904761904763,0,0.0,16.2,-131.53,-85.2,0,0,0.0
1272701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1906,1906,1906,1.0,1.0,1334,0.416875,662,0.4962518740629685,197,0.14767616191904048,0.44843751192092896,1101,869,0.2715625,197,0.22669735327963175,672,0.21,170,0.25297619047619047,0,0.0,12.2,-128.2,-85.2,0,0,0.0
1286301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1356,1356,1356,1.0,1.0,1218,0.380625,364,0.2988505747126437,39,0.03201970443349754,0.36531248688697815,984,893,0.2790625,39,0.043673012318029114,854,0.266875,87,0.10187353629976581,0,0.0,14.2,-135.7,-78.2,0,0,0.0
1236501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1513,1513,1513,1.0,1.0,1179,0.3684375,524,0.4444444444444444,117,0.09923664122137404,0.37281250953674316,934,772,0.24125,117,0.15155440414507773,655,0.2046875,153,0.233587786259542,0,0.0,9.2,-133.7,-82.2,0,0,0.0
2124501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2116,2116,2116,1.0,1.0,1396,0.43625,864,0.6189111747851003,315,0.22564469914040114,0.38749998807907104,1066,847,0.2646875,315,0.371900826446281,532,0.16625,200,0.37593984962406013,0,0.0,9.2,-132.7,-78.87,0,0,0.0
548301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1923,1923,1923,1.0,1.0,1360,0.425,356,0.26176470588235295,90,0.0661764705882353,0.19968749582767487,1541,1094,0.341875,90,0.08226691042047532,1004,0.31375,387,0.3854581673306773,0,0.0,9.2,-124.2,-76.53,0,0,0.0
382401,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2146,2146,2146,1.0,1.0,1599,0.4996875,647,0.4046278924327705,149,0.09318323952470293,0.38187500834465027,1391,1101,0.3440625,149,0.13533151680290645,952,0.2975,223,0.2342436974789916,0,0.0,16.2,-136.7,-79.14,0,0,0.0
1851001,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1698,1698,1698,1.0,1.0,1114,0.348125,803,0.7208258527827648,166,0.1490125673249551,0.6118749976158142,581,477,0.1490625,166,0.3480083857442348,311,0.0971875,56,0.18006430868167203,0,0.0,13.2,-131.95,-66.7,0,0,0.0
1861301,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2385,2385,2385,1.0,1.0,1903,0.5946875,459,0.24119810825013138,77,0.04046242774566474,0.2721875011920929,1902,1521,0.4753125,77,0.05062458908612755,1444,0.45125,350,0.24238227146814403,0,0.0,9.2,-133.2,-68.2,0,0,0.0
339501,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1257,1257,1257,1.0,1.0,830,0.259375,33,0.03975903614457831,8,0.00963855421686747,0.14000000059604645,1221,805,0.2515625,8,0.009937888198757764,797,0.2490625,297,0.3726474278544542,0,0.0,9.2,-107.7,-69.67999999999999,0,0,0.0
1998801,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1266,1266,1266,1.0,1.0,1050,0.328125,345,0.32857142857142857,41,0.039047619047619046,0.2865625023841858,872,746,0.233125,41,0.054959785522788206,705,0.2203125,114,0.16170212765957448,0,0.0,16.2,-131.2,-76.2,0,0,0.0
1744701,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,1012,1012,1012,1.0,1.0,775,0.2421875,226,0.29161290322580646,72,0.09290322580645162,0.2956250011920929,765,621,0.1940625,72,0.11594202898550725,549,0.1715625,118,0.21493624772313297,0,0.0,9.2,-128.7,-73.53,0,0,0.0
2823101,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,649,649,649,1.0,1.0,557,0.1740625,38,0.06822262118491922,13,0.02333931777378815,0.015312500298023224,611,532,0.16625,13,0.02443609022556391,519,0.1621875,78,0.15028901734104047,0,0.0,9.2,-128.2,-70.2,0,0,0.0
1913201,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2313,2313,2313,1.0,1.0,1643,0.5134375,147,0.0894704808277541,33,0.02008520998174072,0.12250000238418579,2162,1529,0.4778125,33,0.02158273381294964,1496,0.4675,603,0.40307486631016043,0,0.0,14.0,-131.0,-84.8,0,0,0.0
3217601,C:\Users\lyj\Desktop\PythonProject1\实测数据集\RSRPSet\rsrpset-dataset-16th-cpgmcm\upload_dataset\DATASET_part1.pickle,prepared,2696,2696,2696,1.0,1.0,1844,0.57625,472,0.2559652928416486,166,0.09002169197396963,0.26374998688697815,2143,1538,0.480625,166,0.10793237971391417,1372,0.42875,453,0.3301749271137026,0,0.0,9.2,-129.53,-71.7,0,0,0.0
